622,yobe,damaturu,gambir/maduri,35,03,04,002,35/03/04/002,"kafitilowa,kafitilowa",gambir/maduri (ward: 04) - yobe
623,yobe,damaturu,gambir/maduri,35,03,04,001,35/03/04/001,"gambir , gambir pri. sch.",gambir/maduri (ward: 04) - yobe
624,yobe,damaturu,gambir/maduri,35,03,04,003,35/03/04/003,"maduri, maduri",gambir/maduri (ward: 04) - yobe
625,yobe,damaturu,gambir/maduri,35,03,04,007,35/03/04/007,maduri main borehole,gambir/maduri (ward: 04) - yobe
626,yobe,damaturu,kalallawa/gabai,35,03,05,004,35/03/05/004,"kalallawa,kalallawa  dispensary",kalallawa/gabai (ward: 05) - yobe
627,yobe,damaturu,kalallawa/gabai,35,03,05,008,35/03/05/008,sindiri dispensary,kalallawa/gabai (ward: 05) - yobe
628,yobe,damaturu,kalallawa/gabai,35,03,05,009,35/03/05/009,jolowa borehole,kalallawa/gabai (ward: 05) - yobe
629,yobe,damaturu,kalallawa/gabai,35,03,05,006,35/03/05/006,tumbel tumbel open space,kalallawa/gabai (ward: 05) - yobe
630,yobe,damaturu,kalallawa/gabai,35,03,05,007,35/03/05/007,"mangari,mangari open space",kalallawa/gabai (ward: 05) - yobe
631,yobe,damaturu,kalallawa/gabai,35,03,05,005,35/03/05/005,"mandinari , mandinari bulama's gate",kalallawa/gabai (ward: 05) - yobe
632,yobe,damaturu,kalallawa/gabai,35,03,05,003,35/03/05/003,"kalallawa,kalallawa pri. sch.",kalallawa/gabai (ward: 05) - yobe
633,yobe,damaturu,kalallawa/gabai,35,03,05,002,35/03/05/002,gabai primary school,kalallawa/gabai (ward: 05) - yobe
634,yobe,damaturu,kalallawa/gabai,35,03,05,001,35/03/05/001,"dusuwa kangol,dusuwa kangol",kalallawa/gabai (ward: 05) - yobe
635,yobe,damaturu,kukareta/warsala,35,03,06,008,35/03/06/008,kukareta viewing centre,kukareta/warsala (ward: 06) - yobe
636,yobe,damaturu,kukareta/warsala,35,03,06,009,35/03/06/009,kukareta pri. sch. ii,kukareta/warsala (ward: 06) - yobe
637,yobe,damaturu,kukareta/warsala,35,03,06,007,35/03/06/007,"warsala,warsala pri. sch.",kukareta/warsala (ward: 06) - yobe
638,yobe,damaturu,kukareta/warsala,35,03,06,006,35/03/06/006,"tumur m. tubo,tumur m.tubo",kukareta/warsala (ward: 06) - yobe
639,yobe,damaturu,kukareta/warsala,35,03,06,004,35/03/06/004,"ladan musari , ladan musari's gate",kukareta/warsala (ward: 06) - yobe
640,yobe,damaturu,kukareta/warsala,35,03,06,010,35/03/06/010,kukareta pri. sch  iii,kukareta/warsala (ward: 06) - yobe
641,yobe,damaturu,kukareta/warsala,35,03,06,001,35/03/06/001,"dabugu,dabugu open space",kukareta/warsala (ward: 06) - yobe
642,yobe,damaturu,kukareta/warsala,35,03,06,005,35/03/06/005,goni usman gate,kukareta/warsala (ward: 06) - yobe
643,yobe,damaturu,kukareta/warsala,35,03,06,003,35/03/06/003,"kukareta,pri. sch.",kukareta/warsala (ward: 06) - yobe
644,yobe,damaturu,kukareta/warsala,35,03,06,002,35/03/06/002,"kukareta, dispensary",kukareta/warsala (ward: 06) - yobe
645,yobe,damaturu,maisandari/waziri ibrahim estate,35,03,07,001,35/03/07/001,"federal polytechnic, fed-poly dispensary",maisandari/waziri ibrahim estate (ward: 07) - yobe
646,yobe,damaturu,maisandari/waziri ibrahim estate,35,03,07,009,35/03/07/009,don etibet prim school,maisandari/waziri ibrahim estate (ward: 07) - yobe
647,yobe,damaturu,maisandari/waziri ibrahim estate,35,03,07,011,35/03/07/011,benkalio one bedroom borehole,maisandari/waziri ibrahim estate (ward: 07) - yobe
648,yobe,damaturu,maisandari/waziri ibrahim estate,35,03,07,010,35/03/07/010,benkalio community prim sch,maisandari/waziri ibrahim estate (ward: 07) - yobe
649,yobe,damaturu,maisandari/waziri ibrahim estate,35,03,07,002,35/03/07/002,"fuguri,fuguri pri. sch.",maisandari/waziri ibrahim estate (ward: 07) - yobe
650,yobe,damaturu,maisandari/waziri ibrahim estate,35,03,07,004,35/03/07/004,"maisandari , maisandari pri. sch.",maisandari/waziri ibrahim estate (ward: 07) - yobe
651,yobe,damaturu,maisandari/waziri ibrahim estate,35,03,07,015,35/03/07/015,maisandari main borehole,maisandari/waziri ibrahim estate (ward: 07) - yobe
652,yobe,damaturu,maisandari/waziri ibrahim estate,35,03,07,006,35/03/07/006,"waziri ibrahim est, at estate pri. sch.",maisandari/waziri ibrahim estate (ward: 07) - yobe
653,yobe,damaturu,maisandari/waziri ibrahim estate,35,03,07,008,35/03/07/008,formwan prim school,maisandari/waziri ibrahim estate (ward: 07) - yobe
654,yobe,damaturu,maisandari/waziri ibrahim estate,35,03,07,007,35/03/07/007,model primary school,maisandari/waziri ibrahim estate (ward: 07) - yobe
655,yobe,damaturu,maisandari/waziri ibrahim estate,35,03,07,003,35/03/07/003,"ben .kalio housing,kalio bus stop",maisandari/waziri ibrahim estate (ward: 07) - yobe
656,yobe,damaturu,maisandari/waziri ibrahim estate,35,03,07,016,35/03/07/016,maisandari makabarta,maisandari/waziri ibrahim estate (ward: 07) - yobe
657,yobe,damaturu,maisandari/waziri ibrahim estate,35,03,07,005,35/03/07/005,ngaborowa pri school,maisandari/waziri ibrahim estate (ward: 07) - yobe
658,yobe,damaturu,maisandari/waziri ibrahim estate,35,03,07,013,35/03/07/013,maisandari dispensary,maisandari/waziri ibrahim estate (ward: 07) - yobe
659,yobe,damaturu,maisandari/waziri ibrahim estate,35,03,07,012,35/03/07/012,"3 bedroom maiduguri road, pri. sch",maisandari/waziri ibrahim estate (ward: 07) - yobe
660,yobe,damaturu,maisandari/waziri ibrahim estate,35,03,07,019,35/03/07/019,waziri ibrahim main borehole,maisandari/waziri ibrahim estate (ward: 07) - yobe
661,yobe,damaturu,maisandari/waziri ibrahim estate,35,03,07,014,35/03/07/014,unguwan fulani borehole,maisandari/waziri ibrahim estate (ward: 07) - yobe
662,yobe,damaturu,maisandari/waziri ibrahim estate,35,03,07,017,35/03/07/017,waziri ibrahim extension borehole,maisandari/waziri ibrahim estate (ward: 07) - yobe
663,yobe,damaturu,maisandari/waziri ibrahim estate,35,03,07,018,35/03/07/018,waziri ibrahim community school,maisandari/waziri ibrahim estate (ward: 07) - yobe
664,yobe,damaturu,murfa kalam,35,03,08,007,35/03/08/007,dikumari borehole bakin kasuwa,murfa kalam (ward: 08) - yobe
665,yobe,damaturu,murfa kalam,35,03,08,009,35/03/08/009,yobe state university gate,murfa kalam (ward: 08) - yobe
666,yobe,damaturu,murfa kalam,35,03,08,011,35/03/08/011,sabon garin murfa borehole,murfa kalam (ward: 08) - yobe
667,yobe,damaturu,murfa kalam,35,03,08,001,35/03/08/001,dikumari pri school,murfa kalam (ward: 08) - yobe
668,yobe,damaturu,murfa kalam,35,03,08,003,35/03/08/003,dungurum d. open space,murfa kalam (ward: 08) - yobe
669,yobe,damaturu,murfa kalam,35,03,08,005,35/03/08/005,"murfa, murfa kalam pri. sch.",murfa kalam (ward: 08) - yobe
670,yobe,damaturu,murfa kalam,35,03,08,004,35/03/08/004,kasaisa k. open space,murfa kalam (ward: 08) - yobe
671,yobe,damaturu,murfa kalam,35,03,08,008,35/03/08/008,dikumari borehole bakin hanya,murfa kalam (ward: 08) - yobe
672,yobe,damaturu,murfa kalam,35,03,08,006,35/03/08/006,s. gari murfa tsangaya k.bulama,murfa kalam (ward: 08) - yobe
673,yobe,damaturu,murfa kalam,35,03,08,002,35/03/08/002,dumbulwa open space,murfa kalam (ward: 08) - yobe
674,yobe,damaturu,murfa kalam,35,03,08,010,35/03/08/010,murfa kalam dispensary,murfa kalam (ward: 08) - yobe
675,yobe,damaturu,nayinawa,35,03,09,032,35/03/09/032,kandahar resque borehole,nayinawa (ward: 09) - yobe
676,yobe,damaturu,nayinawa,35,03,09,031,35/03/09/031,nayinawa layin makabarta borehole,nayinawa (ward: 09) - yobe
677,yobe,damaturu,nayinawa,35,03,09,036,35/03/09/036,tukuban akawu viewing centre,nayinawa (ward: 09) - yobe
678,yobe,damaturu,nayinawa,35,03,09,025,35/03/09/025,nayinawa borehole bayan mass,nayinawa (ward: 09) - yobe
679,yobe,damaturu,nayinawa,35,03,09,015,35/03/09/015,bulama talba ii,nayinawa (ward: 09) - yobe
680,yobe,damaturu,nayinawa,35,03,09,022,35/03/09/022,sani daura clinic,nayinawa (ward: 09) - yobe
681,yobe,damaturu,nayinawa,35,03,09,014,35/03/09/014,bulama shettimari ii,nayinawa (ward: 09) - yobe
682,yobe,damaturu,nayinawa,35,03,09,026,35/03/09/026,nayi nawa open space,nayinawa (ward: 09) - yobe
683,yobe,damaturu,nayinawa,35,03,09,011,35/03/09/011,bulama modu ii,nayinawa (ward: 09) - yobe
684,yobe,damaturu,nayinawa,35,03,09,020,35/03/09/020,abbari borehole gudama layout,nayinawa (ward: 09) - yobe
685,yobe,damaturu,nayinawa,35,03,09,028,35/03/09/028,nayinawa dispensary,nayinawa (ward: 09) - yobe
686,yobe,damaturu,nayinawa,35,03,09,039,35/03/09/039,medical store gate,nayinawa (ward: 09) - yobe
687,yobe,damaturu,nayinawa,35,03,09,023,35/03/09/023,nayi nawa borehole,nayinawa (ward: 09) - yobe
688,yobe,damaturu,nayinawa,35,03,09,018,35/03/09/018,bulama shuwa borehole,nayinawa (ward: 09) - yobe
689,yobe,damaturu,nayinawa,35,03,09,003,35/03/09/003,"bulama talba,bulama talba gate",nayinawa (ward: 09) - yobe
690,yobe,damaturu,nayinawa,35,03,09,033,35/03/09/033,tsamiyan lilo ii,nayinawa (ward: 09) - yobe
691,yobe,damaturu,nayinawa,35,03,09,027,35/03/09/027,nayinawa prim. sch ii,nayinawa (ward: 09) - yobe
692,yobe,damaturu,nayinawa,35,03,09,037,35/03/09/037,tukubar akawu open space ii,nayinawa (ward: 09) - yobe
693,yobe,damaturu,nayinawa,35,03,09,038,35/03/09/038,veterinary clinic ii,nayinawa (ward: 09) - yobe
694,yobe,damaturu,nayinawa,35,03,09,034,35/03/09/034,tsamiyan lilo borehole,nayinawa (ward: 09) - yobe
695,yobe,damaturu,nayinawa,35,03,09,012,35/03/09/012,bulama modu iii,nayinawa (ward: 09) - yobe
696,yobe,damaturu,nayinawa,35,03,09,030,35/03/09/030,nayinawa makabarta junction,nayinawa (ward: 09) - yobe
697,yobe,damaturu,nayinawa,35,03,09,029,35/03/09/029,nayinawa tsallaken borehole,nayinawa (ward: 09) - yobe
698,yobe,damaturu,nayinawa,35,03,09,019,35/03/09/019,abbari pri. school,nayinawa (ward: 09) - yobe
699,yobe,damaturu,nayinawa,35,03,09,009,35/03/09/009,tukuban akawu open space,nayinawa (ward: 09) - yobe
700,yobe,damaturu,nayinawa,35,03,09,017,35/03/09/017,ibrahim abatcha pri. school ii,nayinawa (ward: 09) - yobe
701,yobe,damaturu,nayinawa,35,03,09,024,35/03/09/024,nayi nawa borehole  bakin gada,nayinawa (ward: 09) - yobe
702,yobe,damaturu,nayinawa,35,03,09,021,35/03/09/021,sani daura byepass junction,nayinawa (ward: 09) - yobe
703,yobe,damaturu,nayinawa,35,03,09,013,35/03/09/013,bulama shettimari borehole,nayinawa (ward: 09) - yobe
704,yobe,damaturu,nayinawa,35,03,09,001,35/03/09/001,"bulama modu, modu's gate",nayinawa (ward: 09) - yobe
705,yobe,damaturu,nayinawa,35,03,09,010,35/03/09/010,"veterinary clinic, veterinary",nayinawa (ward: 09) - yobe
706,yobe,damaturu,nayinawa,35,03,09,008,35/03/09/008,"tsamiyan lilo,tsamiyan lilo",nayinawa (ward: 09) - yobe
707,yobe,damaturu,nayinawa,35,03,09,007,35/03/09/007,nayinawa tsallake open space,nayinawa (ward: 09) - yobe
708,yobe,damaturu,nayinawa,35,03,09,035,35/03/09/035,bayan modern market,nayinawa (ward: 09) - yobe
709,yobe,damaturu,nayinawa,35,03,09,016,35/03/09/016,bulama talba iii,nayinawa (ward: 09) - yobe
710,yobe,damaturu,nayinawa,35,03,09,006,35/03/09/006,"nayi nawa pri. sch, nayi nawa pri. sch.",nayinawa (ward: 09) - yobe
711,yobe,damaturu,nayinawa,35,03,09,004,35/03/09/004,"ibrahim abacha housing estate, housing est. pri. sch.",nayinawa (ward: 09) - yobe
712,yobe,damaturu,nayinawa,35,03,09,002,35/03/09/002,b.s kofar bulama shetimari,nayinawa (ward: 09) - yobe
713,yobe,damaturu,nayinawa,35,03,09,005,35/03/09/005,nayinawa bore hole open space,nayinawa (ward: 09) - yobe
714,yobe,damaturu,njiwaji/gwange,35,03,10,006,35/03/10/006,"njiwaji pri. sch, pri. sch i",njiwaji/gwange (ward: 10) - yobe
715,yobe,damaturu,njiwaji/gwange,35,03,10,012,35/03/10/012,gwange layin makabarta open space,njiwaji/gwange (ward: 10) - yobe
716,yobe,damaturu,njiwaji/gwange,35,03,10,007,35/03/10/007,"njiwaji pri. sch, pri. sch ii",njiwaji/gwange (ward: 10) - yobe
717,yobe,damaturu,njiwaji/gwange,35,03,10,008,35/03/10/008,"injiwaji layout,k/massalaci r.",njiwaji/gwange (ward: 10) - yobe
718,yobe,damaturu,njiwaji/gwange,35,03,10,004,35/03/10/004,"maternity clinic,clinic",njiwaji/gwange (ward: 10) - yobe
719,yobe,damaturu,njiwaji/gwange,35,03,10,001,35/03/10/001,"bulama kurma, kurma's gate",njiwaji/gwange (ward: 10) - yobe
720,yobe,damaturu,njiwaji/gwange,35,03,10,017,35/03/10/017,behind timber shed,njiwaji/gwange (ward: 10) - yobe
721,yobe,damaturu,njiwaji/gwange,35,03,10,016,35/03/10/016,mass and literacy agency,njiwaji/gwange (ward: 10) - yobe
722,yobe,damaturu,njiwaji/gwange,35,03,10,010,35/03/10/010,bulama kurma open space,njiwaji/gwange (ward: 10) - yobe
723,yobe,damaturu,njiwaji/gwange,35,03,10,003,35/03/10/003,fire service office,njiwaji/gwange (ward: 10) - yobe
724,yobe,damaturu,njiwaji/gwange,35,03,10,026,35/03/10/026,sabon fegi tsohon borehole,njiwaji/gwange (ward: 10) - yobe
725,yobe,damaturu,njiwaji/gwange,35,03,10,029,35/03/10/029,pompomari pri. school,njiwaji/gwange (ward: 10) - yobe
726,yobe,damaturu,njiwaji/gwange,35,03,10,024,35/03/10/024,"njiwaji pri, school iii",njiwaji/gwange (ward: 10) - yobe
727,yobe,damaturu,njiwaji/gwange,35,03,10,030,35/03/10/030,media trust borehole,njiwaji/gwange (ward: 10) - yobe
728,yobe,damaturu,njiwaji/gwange,35,03,10,009,35/03/10/009,pompomari bore hole o.s,njiwaji/gwange (ward: 10) - yobe
729,yobe,damaturu,njiwaji/gwange,35,03,10,002,35/03/10/002,"bulama kurma, kulloma's gate",njiwaji/gwange (ward: 10) - yobe
730,yobe,damaturu,njiwaji/gwange,35,03,10,025,35/03/10/025,phase i gate,njiwaji/gwange (ward: 10) - yobe
731,yobe,damaturu,njiwaji/gwange,35,03,10,023,35/03/10/023,njiwaji  pri. school gate,njiwaji/gwange (ward: 10) - yobe
732,yobe,damaturu,njiwaji/gwange,35,03,10,032,35/03/10/032,pompomari bakin rami bore hole,njiwaji/gwange (ward: 10) - yobe
733,yobe,damaturu,njiwaji/gwange,35,03,10,031,35/03/10/031,pompomari bulama musa bore hole,njiwaji/gwange (ward: 10) - yobe
734,yobe,damaturu,njiwaji/gwange,35,03,10,015,35/03/10/015,magistrate court gate,njiwaji/gwange (ward: 10) - yobe
735,yobe,damaturu,njiwaji/gwange,35,03,10,013,35/03/10/013,kulloma open space,njiwaji/gwange (ward: 10) - yobe
736,yobe,damaturu,njiwaji/gwange,35,03,10,019,35/03/10/019,mai adamu street,njiwaji/gwange (ward: 10) - yobe
737,yobe,damaturu,njiwaji/gwange,35,03,10,020,35/03/10/020,hayatul islamiya school,njiwaji/gwange (ward: 10) - yobe
738,yobe,damaturu,njiwaji/gwange,35,03,10,021,35/03/10/021,modu fadkema ii,njiwaji/gwange (ward: 10) - yobe
739,yobe,damaturu,njiwaji/gwange,35,03,10,022,35/03/10/022,njiwaji  football field borehole,njiwaji/gwange (ward: 10) - yobe
740,yobe,damaturu,njiwaji/gwange,35,03,10,028,35/03/10/028,wayan poly borehole,njiwaji/gwange (ward: 10) - yobe
741,yobe,damaturu,njiwaji/gwange,35,03,10,033,35/03/10/033,yan nguru bore hole,njiwaji/gwange (ward: 10) - yobe
742,yobe,damaturu,njiwaji/gwange,35,03,10,014,35/03/10/014,sabon fegi khadija borehole,njiwaji/gwange (ward: 10) - yobe
743,yobe,damaturu,njiwaji/gwange,35,03,10,005,35/03/10/005,"modu fadkema,modu fadkema's gate",njiwaji/gwange (ward: 10) - yobe
744,yobe,damaturu,njiwaji/gwange,35,03,10,018,35/03/10/018,maternity clinic borehole,njiwaji/gwange (ward: 10) - yobe
745,yobe,damaturu,njiwaji/gwange,35,03,10,027,35/03/10/027,a.a baffa junction,njiwaji/gwange (ward: 10) - yobe
746,yobe,damaturu,njiwaji/gwange,35,03,10,011,35/03/10/011,bulama kurma borehole,njiwaji/gwange (ward: 10) - yobe
747,yobe,damaturu,sasawa/kabaru,35,03,11,001,35/03/11/001,fulo ngomari,sasawa/kabaru (ward: 11) - yobe
748,yobe,damaturu,sasawa/kabaru,35,03,11,013,35/03/11/013,sasawa  pri. sch ii,sasawa/kabaru (ward: 11) - yobe
749,yobe,damaturu,sasawa/kabaru,35,03,11,009,35/03/11/009,yettimari open space,sasawa/kabaru (ward: 11) - yobe
750,yobe,damaturu,sasawa/kabaru,35,03,11,012,35/03/11/012,dabukururi open space,sasawa/kabaru (ward: 11) - yobe
751,yobe,damaturu,sasawa/kabaru,35,03,11,007,35/03/11/007,"tungusa goni usman,goni usman's gate",sasawa/kabaru (ward: 11) - yobe
752,yobe,damaturu,sasawa/kabaru,35,03,11,006,35/03/11/006,sungul buduwa open space,sasawa/kabaru (ward: 11) - yobe
753,yobe,damaturu,sasawa/kabaru,35,03,11,010,35/03/11/010,"zaramiri b. abacha,abacha's gate",sasawa/kabaru (ward: 11) - yobe
754,yobe,damaturu,sasawa/kabaru,35,03,11,008,35/03/11/008,tungusa open space,sasawa/kabaru (ward: 11) - yobe
755,yobe,damaturu,sasawa/kabaru,35,03,11,004,35/03/11/004,"musamiri b. fandi,fand's gate",sasawa/kabaru (ward: 11) - yobe
756,yobe,damaturu,sasawa/kabaru,35,03,11,005,35/03/11/005,"sasawa, pri. sch.",sasawa/kabaru (ward: 11) - yobe
757,yobe,damaturu,sasawa/kabaru,35,03,11,003,35/03/11/003,"kabaru.kabaru, pri. sch.",sasawa/kabaru (ward: 11) - yobe
758,yobe,damaturu,sasawa/kabaru,35,03,11,002,35/03/11/002,"goni mastafari,goni mustafa's gate",sasawa/kabaru (ward: 11) - yobe
759,yobe,damaturu,sasawa/kabaru,35,03,11,011,35/03/11/011,ari ashemiri open space,sasawa/kabaru (ward: 11) - yobe
760,yobe,fune,abakire / ngenlshengele / shamka,35,05,01,006,35/05/01/006,"garin baushe  , pri. sch.",abakire / ngenlshengele / shamka (ward: 01) - yobe
761,yobe,fune,abakire / ngenlshengele / shamka,35,05,01,015,35/05/01/015,"walkere ,  pri. sch.",abakire / ngenlshengele / shamka (ward: 01) - yobe
762,yobe,fune,abakire / ngenlshengele / shamka,35,05,01,013,35/05/01/013,shilowa kofar bulama,abakire / ngenlshengele / shamka (ward: 01) - yobe
763,yobe,fune,abakire / ngenlshengele / shamka,35,05,01,002,35/05/01/002,"abakire ,  pri. sch.",abakire / ngenlshengele / shamka (ward: 01) - yobe
764,yobe,fune,abakire / ngenlshengele / shamka,35,05,01,004,35/05/01/004,belon kofar bulama,abakire / ngenlshengele / shamka (ward: 01) - yobe
765,yobe,fune,abakire / ngenlshengele / shamka,35,05,01,005,35/05/01/005,"garin baushe,  pri. sch.",abakire / ngenlshengele / shamka (ward: 01) - yobe
766,yobe,fune,abakire / ngenlshengele / shamka,35,05,01,018,35/05/01/018,ngelshengele primary school ii,abakire / ngenlshengele / shamka (ward: 01) - yobe
767,yobe,fune,abakire / ngenlshengele / shamka,35,05,01,012,35/05/01/012,shamka kofar bulama,abakire / ngenlshengele / shamka (ward: 01) - yobe
768,yobe,fune,abakire / ngenlshengele / shamka,35,05,01,003,35/05/01/003,bare kuri kofar bulama,abakire / ngenlshengele / shamka (ward: 01) - yobe
769,yobe,fune,abakire / ngenlshengele / shamka,35,05,01,008,35/05/01/008,lamido gombe k/bulama,abakire / ngenlshengele / shamka (ward: 01) - yobe
770,yobe,fune,abakire / ngenlshengele / shamka,35,05,01,019,35/05/01/019,shamka kofar bulama ii,abakire / ngenlshengele / shamka (ward: 01) - yobe
771,yobe,fune,abakire / ngenlshengele / shamka,35,05,01,009,35/05/01/009,"ngelmodoru , pri. sch.",abakire / ngenlshengele / shamka (ward: 01) - yobe
772,yobe,fune,abakire / ngenlshengele / shamka,35,05,01,011,35/05/01/011,"ngelshe ngele  , pri. sch.",abakire / ngenlshengele / shamka (ward: 01) - yobe
773,yobe,fune,abakire / ngenlshengele / shamka,35,05,01,001,35/05/01/001,"abakire ,  pri. sch.",abakire / ngenlshengele / shamka (ward: 01) - yobe
774,yobe,fune,abakire / ngenlshengele / shamka,35,05,01,014,35/05/01/014,"suddande, pri.  sch.",abakire / ngenlshengele / shamka (ward: 01) - yobe
775,yobe,fune,abakire / ngenlshengele / shamka,35,05,01,007,35/05/01/007,jauro gako kofar bulama,abakire / ngenlshengele / shamka (ward: 01) - yobe
776,yobe,fune,abakire / ngenlshengele / shamka,35,05,01,017,35/05/01/017,abakire primary school  ii,abakire / ngenlshengele / shamka (ward: 01) - yobe
777,yobe,fune,abakire / ngenlshengele / shamka,35,05,01,010,35/05/01/010,"ngelshe ngele , pri. sch.",abakire / ngenlshengele / shamka (ward: 01) - yobe
778,yobe,fune,abakire / ngenlshengele / shamka,35,05,01,016,35/05/01/016,yaskawal kofar bulama,abakire / ngenlshengele / shamka (ward: 01) - yobe
779,yobe,fune,alagarno,35,05,02,004,35/05/02/004,"lawanti ,  pri. sch.",alagarno (ward: 02) - yobe
780,yobe,fune,alagarno,35,05,02,002,35/05/02/002,"bulama a. wada ,  market stall",alagarno (ward: 02) - yobe
781,yobe,fune,alagarno,35,05,02,003,35/05/02/003,fulatamari kofar bulama,alagarno (ward: 02) - yobe
782,yobe,fune,alagarno,35,05,02,005,35/05/02/005,lawanti transformer,alagarno (ward: 02) - yobe
783,yobe,fune,alagarno,35,05,02,001,35/05/02/001,agirwa pri school,alagarno (ward: 02) - yobe
784,yobe,fune,borno kiji/ngarho/bebbende,35,05,03,014,35/05/03/014,borno kiji clinic ii,borno kiji/ngarho/bebbende (ward: 03) - yobe
785,yobe,fune,borno kiji/ngarho/bebbende,35,05,03,011,35/05/03/011,bindigi primary school ii,borno kiji/ngarho/bebbende (ward: 03) - yobe
786,yobe,fune,borno kiji/ngarho/bebbende,35,05,03,004,35/05/03/004,"borno,  kiji pri. sch.",borno kiji/ngarho/bebbende (ward: 03) - yobe
787,yobe,fune,borno kiji/ngarho/bebbende,35,05,03,006,35/05/03/006,bummitammi kofar bulama,borno kiji/ngarho/bebbende (ward: 03) - yobe
788,yobe,fune,borno kiji/ngarho/bebbende,35,05,03,002,35/05/03/002,"bebbende, pri. sch.",borno kiji/ngarho/bebbende (ward: 03) - yobe
789,yobe,fune,borno kiji/ngarho/bebbende,35,05,03,003,35/05/03/003,"bindigi  , pri. sch.",borno kiji/ngarho/bebbende (ward: 03) - yobe
790,yobe,fune,borno kiji/ngarho/bebbende,35,05,03,010,35/05/03/010,palidachi kofar bulama,borno kiji/ngarho/bebbende (ward: 03) - yobe
791,yobe,fune,borno kiji/ngarho/bebbende,35,05,03,008,35/05/03/008,lamido juli kofar bulama,borno kiji/ngarho/bebbende (ward: 03) - yobe
792,yobe,fune,borno kiji/ngarho/bebbende,35,05,03,005,35/05/03/005,"borno,  kiji pri. sch.",borno kiji/ngarho/bebbende (ward: 03) - yobe
793,yobe,fune,borno kiji/ngarho/bebbende,35,05,03,001,35/05/03/001,adore kofar bulama,borno kiji/ngarho/bebbende (ward: 03) - yobe
794,yobe,fune,borno kiji/ngarho/bebbende,35,05,03,012,35/05/03/012,bindigi clinic,borno kiji/ngarho/bebbende (ward: 03) - yobe
795,yobe,fune,borno kiji/ngarho/bebbende,35,05,03,013,35/05/03/013,borno kiji clinic i,borno kiji/ngarho/bebbende (ward: 03) - yobe
796,yobe,fune,borno kiji/ngarho/bebbende,35,05,03,007,35/05/03/007,jauro h.waje k/bulama,borno kiji/ngarho/bebbende (ward: 03) - yobe
797,yobe,fune,borno kiji/ngarho/bebbende,35,05,03,009,35/05/03/009,ngel kol kofar bulama,borno kiji/ngarho/bebbende (ward: 03) - yobe
798,yobe,fune,damagum town,35,05,04,015,35/05/04/015,anguwar dutsi bakin kasuwa,damagum town (ward: 04) - yobe
799,yobe,fune,damagum town,35,05,04,026,35/05/04/026,damagum central primary school iii,damagum town (ward: 04) - yobe
800,yobe,fune,damagum town,35,05,04,032,35/05/04/032,tsangaya school sabon gari,damagum town (ward: 04) - yobe
801,yobe,fune,damagum town,35,05,04,006,35/05/04/006,"bakin kasuwa, kofar s. aska i",damagum town (ward: 04) - yobe
802,yobe,fune,damagum town,35,05,04,025,35/05/04/025,government day junior secondary school damagum,damagum town (ward: 04) - yobe
803,yobe,fune,damagum town,35,05,04,019,35/05/04/019,bakati sharia court i,damagum town (ward: 04) - yobe
804,yobe,fune,damagum town,35,05,04,022,35/05/04/022,kofar tafida (open space),damagum town (ward: 04) - yobe
805,yobe,fune,damagum town,35,05,04,003,35/05/04/003,"anguwar dutsi, market stall store",damagum town (ward: 04) - yobe
806,yobe,fune,damagum town,35,05,04,001,35/05/04/001,"anguwar kuka, kofar m.hudu i",damagum town (ward: 04) - yobe
807,yobe,fune,damagum town,35,05,04,020,35/05/04/020,bakati sharia court ii,damagum town (ward: 04) - yobe
808,yobe,fune,damagum town,35,05,04,014,35/05/04/014,anguwar dutsi bakin rijiya,damagum town (ward: 04) - yobe
809,yobe,fune,damagum town,35,05,04,027,35/05/04/027,nursery school damagum,damagum town (ward: 04) - yobe
810,yobe,fune,damagum town,35,05,04,007,35/05/04/007,"bakin kasuwa, kofar s. aska ii",damagum town (ward: 04) - yobe
811,yobe,fune,damagum town,35,05,04,028,35/05/04/028,indabo tsamiya (open space),damagum town (ward: 04) - yobe
812,yobe,fune,damagum town,35,05,04,012,35/05/04/012,anguwar kukatsangaya open space,damagum town (ward: 04) - yobe
813,yobe,fune,damagum town,35,05,04,013,35/05/04/013,damagum primary healh care,damagum town (ward: 04) - yobe
814,yobe,fune,damagum town,35,05,04,031,35/05/04/031,damagum cinema ii,damagum town (ward: 04) - yobe
815,yobe,fune,damagum town,35,05,04,011,35/05/04/011,anguwar kuka open space,damagum town (ward: 04) - yobe
816,yobe,fune,damagum town,35,05,04,010,35/05/04/010,"sabon gari, noa's office",damagum town (ward: 04) - yobe
817,yobe,fune,damagum town,35,05,04,030,35/05/04/030,damagum cinema i,damagum town (ward: 04) - yobe
818,yobe,fune,damagum town,35,05,04,021,35/05/04/021,kofar mai doki (open space),damagum town (ward: 04) - yobe
819,yobe,fune,damagum town,35,05,04,009,35/05/04/009,"damagum , central pri. sch. ii",damagum town (ward: 04) - yobe
820,yobe,fune,damagum town,35,05,04,008,35/05/04/008,"damagum , central pri. sch. i",damagum town (ward: 04) - yobe
821,yobe,fune,damagum town,35,05,04,023,35/05/04/023,layin alfarma bread (open space),damagum town (ward: 04) - yobe
822,yobe,fune,damagum town,35,05,04,005,35/05/04/005,"bakati s. gari ,  co-operative store ii",damagum town (ward: 04) - yobe
823,yobe,fune,damagum town,35,05,04,018,35/05/04/018,dogon rijiya primary school ii,damagum town (ward: 04) - yobe
